1208.324585, 1025.628906, 4.028904, 83.739227, 0.000000, 8323328, -1
188.598572, 1027.979126, 4.428205, 279.056213, 0.000000, 15139072, -1
685.016724, 1029.200195, 4.354250, 266.604279, 0.000000, 13893888, -1
617.625488, 1032.902100, 4.035662, 239.102203, 0.000000, 8454400, -1
796.625793, 1033.326294, 4.239822, 95.417358, 0.000000, 11993344, -1
1344.506592, 1033.263306, 4.214947, 354.579865, 0.000000, 11600128, -1
634.012817, 1034.186523, 4.258001, 277.841553, 0.000000, 12321024, -1
634.012817, 1034.186523, 4.258001, 100.836121, 0.000000, 12321024, -1
1334.622559, 1035.213989, 4.189080, 263.183350, 0.000000, 11141376, -1
697.694641, 1037.167358, 3.992306, 1.152679, 0.000000, 7667968, -1
657.349121, 1037.644775, 4.282115, 283.293457, 0.000000, 12714240, -1
669.898865, 1039.225586, 4.294466, 277.048950, 0.000000, 12910848, -1
669.898865, 1039.225586, 4.294466, 96.780792, 0.000000, 12910848, -1
676.062317, 1039.986572, 4.344282, 278.339996, 0.000000, 13762816, -1
676.062317, 1039.986572, 4.344282, 100.261658, 0.000000, 13762816, -1
681.149414, 1040.670288, 4.203082, 274.034546, 0.000000, 11337984, -1
1349.714478, 1043.206299, 3.869381, 200.823792, 0.000000, 5374208, -1
616.794495, 1044.933228, 3.948198, 239.179535, 0.000000, 6816000, -1
672.680420, 1044.986694, 4.186721, 277.368408, 0.000000, 11075840, -1
672.680420, 1044.986694, 4.186721, 101.798767, 0.000000, 11075840, -1
641.492310, 1047.259888, 4.246924, 279.712830, 0.000000, 12124416, -1
641.492310, 1047.259888, 4.246924, 92.869019, 0.000000, 12124416, -1
576.975464, 1048.260376, 3.767632, 237.169495, 0.000000, 3473664, -1
576.975464, 1048.260376, 3.767632, 64.768280, 0.000000, 3473664, -1
696.932190, 1048.669434, 4.472257, 3.465210, 0.000000, 15859968, -1
696.932190, 1048.669434, 4.472257, 91.084198, 0.000000, 15859968, -1
1086.954834, 1049.031982, 3.935405, 5.872986, 0.000000, 6619392, -1
615.531921, 1057.049438, 4.241548, 67.357849, 0.000000, 11993344, -1
767.801025, 1057.919556, 3.653598, 0.050232, 0.000000, 1245440, -1
1394.951660, 1057.814087, 4.344209, 359.954071, 0.000000, 13762816, -1
1400.780640, 1059.793091, 4.261686, 172.136078, 0.000000, 12386560, -1
1400.780640, 1059.793091, 4.261686, 8.820007, 0.000000, 12386560, -1
609.536926, 1061.031128, 3.679738, 323.072174, 0.000000, 1769728, -1
1367.433472, 1064.283569, 4.049495, 0.262878, 0.000000, 8651008, -1
1361.900879, 1067.393677, 4.234653, 177.680740, 0.000000, 11927808, -1
1155.754883, 1071.119507, 5.401951, 96.426941, 0.000000, 12780032, -1
506.596313, 1077.429443, 4.011053, 2.775818, 0.000000, 7995648, -1
1225.189453, 1080.915039, 3.899569, 77.924133, 0.000000, 5964032, -1
734.129639, 1083.139893, 3.612441, 64.314911, 0.000000, 393472, -1
399.822632, 1089.491333, 4.173503, 90.418030, 0.000000, 10879232, -1
444.843140, 1090.152466, 4.099576, 175.455719, 0.000000, 9568512, -1
92.259468, 1094.665527, 4.002084, 249.554993, 0.000000, 7799040, -1
608.800354, 1095.093018, 4.227134, 230.902023, 0.000000, 11796736, -1
80.270355, 1100.688843, 3.800691, 243.638672, 0.000000, 4063488, -1
67.944962, 1101.937622, 3.811697, 298.994324, 0.000000, 4325632, -1
73.033562, 1103.828125, 4.560266, 288.985321, 0.000000, 524800, -1
73.033562, 1103.828125, 4.560266, 254.780579, 0.000000, 524800, -1
418.569427, 1104.317261, 4.125792, 201.403732, 0.000000, 10027264, -1
925.840088, 1104.957886, 4.235422, 256.377319, 0.000000, 11927808, -1
